[2026-01-17 15:07:56 INF] [] Configuring services
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Mesa East[9254]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9254: M: Mob 9206 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An elemental mist[Id:9222]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Mesa East[9254]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9254: M: Mob 9222 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An illusionist[Id:9233]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Floating in Air[9255]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9255: M: Mob 9233 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A little imp[Id:9236]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Floating in Air[9255]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9255: M: Mob 9236 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Floating in Air[9255]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9255: M: Mob 9225 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWand] ItemBase.Recompute: elemental wand of wind and air[9218]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9255: E: Obj 9218 added on 9225
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWand] ChangeContainer: elemental wand of wind and air[9218] : An eddie[Id:9225] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWand] ChangeEquippedBy: elemental wand of wind and air[9218] : <<??>> -> An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Floating in Air[9255]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9255: M: Mob 9225 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemPill] ItemBase.Recompute: magic dust[9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9255: E: Obj 9225 added on 9225
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemPill] ChangeContainer: magic dust[9225] : An eddie[Id:9225] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemPill] ChangeEquippedBy: magic dust[9225] : <<??>> -> An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An elemental mist[Id:9222]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Floating in Air[9255]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9255: M: Mob 9222 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Floating in Air[9256]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9256: M: Mob 9225 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A baby rainbow dragon[Id:9235]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Floating in Air[9257]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9257: M: Mob 9235 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWand] ItemBase.Recompute: an ice staff[9216]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9257: E: Obj 9216 added on 9235
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWand] ChangeContainer: an ice staff[9216] : A baby rainbow dragon[Id:9235] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWand] ChangeEquippedBy: an ice staff[9216] : <<??>> -> A baby rainbow dragon[Id:9235]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A baby rainbow dragon[Id:9235]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Floating in Air[9257]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9257: M: Mob 9225 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A dust cloud[Id:9224]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Floating in Air[9257]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9257: M: Mob 9224 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Floating in Air[9258]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9258: M: Mob 9225 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Windy Tunnel[9259]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9259: M: Mob 9225 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A dust cloud[Id:9224]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Windy Tunnel[9259]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9259: M: Mob 9224 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The Air Ruler[Id:9210]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Air Chamber[9260]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9260: M: Mob 9210 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] IEntity.AddAura: Add: the wind boots[9205] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: the wind boots[9205]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9260: E: Obj 9205 added on 9210
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: the wind boots[9205] : The Air Ruler[Id:9210] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: the wind boots[9205] : <<??>> -> The Air Ruler[Id:9210]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The Air Ruler[Id:9210]
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] IEntity.AddAura: Add: a hurricane helmet[9206] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a hurricane helmet[9206]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9260: E: Obj 9206 added on 9210
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: a hurricane helmet[9206] : The Air Ruler[Id:9210] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: a hurricane helmet[9206] : <<??>> -> The Air Ruler[Id:9210]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The Air Ruler[Id:9210]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A large elemental[Id:9207]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Air Chamber[9260]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9260: M: Mob 9207 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a stone club[9220] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a stone club[9220]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9260: E: Obj 9220 added on 9207
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a stone club[9220] : A large elemental[Id:9207] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a stone club[9220] : <<??>> -> A large elemental[Id:9207]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A large elemental[Id:9207]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Air Chamber[9260]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9260: M: Mob 9225 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: An eddie[Id:9225]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Air Chamber[9260]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 9260: M: Mob 9225 added
[2026-01-17 15:07:59 INF] [Mud.Server.Server.Wiznet] WIZNET: FLAGS: "Resets" Elemental Canyon has just been reset.
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Resetting Catacombs
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2001: D: set closed/unlocked "Up"
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A spelunker[Id:2003]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: North/south tunnel[2002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2002: M: Mob 2003 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Weapon training area[2003]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2003: M: Mob 2008 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a suit of chainmail[2009]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2003: E: Obj 2009 added on 2008
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: a suit of chainmail[2009] : A templar[Id:2008] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: a suit of chainmail[2009] : <<??>> -> A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a templar's sword[2016] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a templar's sword[2016]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2003: E: Obj 2016 added on 2008
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a templar's sword[2016] : A templar[Id:2008] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a templar's sword[2016] : <<??>> -> A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Prayer training area[2004]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2004: M: Mob 2008 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a templar's sword[2016] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a templar's sword[2016]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2004: E: Obj 2016 added on 2008
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a templar's sword[2016] : A templar[Id:2008] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a templar's sword[2016] : <<??>> -> A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Junction of hallways[2005]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2005: M: Mob 2008 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Hallway[2006]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2006: M: Mob 2008 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a suit of chainmail[2009]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2006: E: Obj 2009 added on 2008
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: a suit of chainmail[2009] : A templar[Id:2008] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: a suit of chainmail[2009] : <<??>> -> A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar page[Id:2002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Pages' sleeping quarters[2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2008: M: Mob 2002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar page[Id:2002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Pages' sleeping quarters[2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2008: M: Mob 2002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar page[Id:2002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Pages' sleeping quarters[2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2008: M: Mob 2002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar page[Id:2002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Pages' sleeping quarters[2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2008: M: Mob 2002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar page[Id:2002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Pages' sleeping quarters[2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2008: M: Mob 2002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar page[Id:2002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Templar Knights sleeping quarters[2009]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2009: M: Mob 2002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar page[Id:2002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Templar Knights sleeping quarters[2009]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2009: M: Mob 2002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Templar Knights sleeping quarters[2009]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2009: M: Mob 2008 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a suit of chainmail[2009]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2009: E: Obj 2009 added on 2008
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: a suit of chainmail[2009] : A templar[Id:2008] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: a suit of chainmail[2009] : <<??>> -> A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Templar Knights sleeping quarters[2009]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2009: M: Mob 2008 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a templar's sword[2016] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a templar's sword[2016]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2009: E: Obj 2016 added on 2008
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a templar's sword[2016] : A templar[Id:2008] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a templar's sword[2016] : <<??>> -> A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Templar Knights sleeping quarters[2009]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2009: M: Mob 2008 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a suit of chainmail[2009]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2009: E: Obj 2009 added on 2008
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: a suit of chainmail[2009] : A templar[Id:2008] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeEquippedBy: a suit of chainmail[2009] : <<??>> -> A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar[Id:2008]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: A templar page[Id:2002]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: N/S hallway[2010]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2010: M: Mob 2002 added
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The templar officer[Id:2010]
[2026-01-17 15:07:59 DBG] [Mud.Server.Room.Room] Room.Recompute: Mid-level leader's room[2015]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2015: M: Mob 2010 added
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] IEntity.AddAura: Add: a templar's sword[2016] | recompute: false
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemWeapon] ItemWeapon.Recompute: a templar's sword[2016]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2015: E: Obj 2016 added on 2010
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeContainer: a templar's sword[2016] : The templar officer[Id:2010] -> <<??>>
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemWeapon] ChangeEquippedBy: a templar's sword[2016] : <<??>> -> The templar officer[Id:2010]
[2026-01-17 15:07:59 DBG] [Mud.Server.Character.NonPlayableCharacter.NonPlayableCharacter] CharacterBase.Recompute: The templar officer[Id:2010]
[2026-01-17 15:07:59 DBG] [Mud.Server.Item.ItemArmor] ItemBase.Recompute: a suit of chainmail[2009]
[2026-01-17 15:07:59 DBG] [Mud.Server.Server.ResetManager] Room 2015: E: Obj 2009 added on 2010
[2026-01-17 15:07:59 INF] [Mud.Server.Item.ItemArmor] ChangeContainer: a suit of chainmail[2009] : The templar officer[Id:2010] -> <<??>>
